state,county,population,age_group,gender_name
Colorado,Eagle,2445,Age 25 to 29 years,Male
Colorado,Eagle,1901,Age 25 to 29 years,Female
Colorado,Eagle,4407,Age 30 to 34 years,Other
Colorado,Eagle,2465,Age 30 to 34 years,Male
Colorado,Eagle,1942,Age 30 to 34 years,Female
Colorado,Eagle,4420,Age 35 to 39 years,Other
Colorado,Eagle,2306,Age 35 to 39 years,Male
Colorado,Eagle,2114,Age 35 to 39 years,Female
Colorado,Eagle,4174,Age 40 to 44 years,Other
Colorado,Eagle,2214,Age 40 to 44 years,Male
Colorado,Eagle,1960,Age 40 to 44 years,Female
Colorado,Eagle,4337,Age 45 to 49 years,Other
Colorado,Eagle,2342,Age 45 to 49 years,Male
Colorado,Eagle,1995,Age 45 to 49 years,Female
Colorado,Eagle,3880,Age 50 to 54 years,Other
Colorado,Eagle,2003,Age 50 to 54 years,Male
Colorado,Eagle,1877,Age 50 to 54 years,Female
Colorado,Eagle,3633,Age 55 to 59 years,Other
Colorado,Eagle,1902,Age 55 to 59 years,Male
Colorado,Eagle,1731,Age 55 to 59 years,Female
Colorado,Eagle,3404,Age 60 to 64 years,Other
Colorado,Eagle,1799,Age 60 to 64 years,Male
Colorado,Eagle,1605,Age 60 to 64 years,Female
Colorado,Eagle,2700,Age 65 to 69 years,Other
Colorado,Eagle,1405,Age 65 to 69 years,Male
Colorado,Eagle,1295,Age 65 to 69 years,Female
Colorado,Eagle,1869,Age 70 to 74 years,Other
Colorado,Eagle,967,Age 70 to 74 years,Male
Colorado,Eagle,902,Age 70 to 74 years,Female
Colorado,Eagle,973,Age 75 to 79 years,Other
Colorado,Eagle,512,Age 75 to 79 years,Male
Colorado,Eagle,461,Age 75 to 79 years,Female
Colorado,Eagle,453,Age 80 to 84 years,Other
Colorado,Eagle,246,Age 80 to 84 years,Male
Colorado,Eagle,207,Age 80 to 84 years,Female
Colorado,Eagle,361,Age 85 years and older,Other
Colorado,Eagle,160,Age 85 years and older,Male
Colorado,Eagle,201,Age 85 years and older,Female
Colorado,Eagle,11988,Under 18 years,Other
Colorado,Eagle,6214,Under 18 years,Male
Colorado,Eagle,5774,Under 18 years,Female
Colorado,Eagle,6098,5 to 13 years,Other
Colorado,Eagle,3174,5 to 13 years,Male
Colorado,Eagle,2924,5 to 13 years,Female
Colorado,Eagle,2832,14 to 17 years,Other
Colorado,Eagle,19656,18 to 64 years,Male
Colorado,Eagle,1469,14 to 17 years,Male
Colorado,Eagle,1363,14 to 17 years,Female
Colorado,Eagle,36649,18 to 64 years,Other
Colorado,Eagle,16993,18 to 64 years,Female
Colorado,Eagle,4048,18 to 24 years,Other
Colorado,Eagle,2180,18 to 24 years,Male
Colorado,Eagle,1868,18 to 24 years,Female
Colorado,Eagle,17347,25 to 44 years,Other
Colorado,Eagle,9430,25 to 44 years,Male
Colorado,Eagle,7917,25 to 44 years,Female
Colorado,Eagle,15254,45 to 64 years,Other
Colorado,Eagle,8046,45 to 64 years,Male
Colorado,Eagle,7208,45 to 64 years,Female
Colorado,Eagle,6356,65 years and over,Other
Colorado,Eagle,3290,65 years and over,Male
Colorado,Eagle,3066,65 years and over,Female
Colorado,Eagle,361,85 years and over,Other
Colorado,Eagle,160,85 years and over,Male
Colorado,Eagle,201,85 years and over,Female
Colorado,Eagle,44387,16 years and over,Other
Colorado,Eagle,23668,16 years and over,Male
Colorado,Eagle,20719,16 years and over,Female
Colorado,Eagle,43005,18 years and over,Other
Colorado,Eagle,22946,18 years and over,Male
Colorado,Eagle,20059,18 years and over,Female
Colorado,Eagle,23517,15 to 44 years,Other
Colorado,Eagle,12723,15 to 44 years,Male
Colorado,Eagle,10794,15 to 44 years,Female
Colorado,Eagle,38,Median age,Other
Colorado,Eagle,38,Median age,Male
Colorado,Eagle,38,Median age,Female
Colorado,Elbert,26282,All Ages,Other
Colorado,Elbert,13278,All Ages,Male
Colorado,Elbert,13004,All Ages,Female
Colorado,Elbert,1229,Age 0 to 4 years,Other
Colorado,Elbert,616,Age 0 to 4 years,Male
Colorado,Elbert,613,Age 0 to 4 years,Female
Colorado,Elbert,1509,Age 5 to 9 years,Other
Colorado,Elbert,806,Age 5 to 9 years,Male
Colorado,Elbert,703,Age 5 to 9 years,Female
Colorado,Elbert,1804,Age 10 to 14 years,Other
Colorado,Elbert,905,Age 10 to 14 years,Male
Colorado,Elbert,899,Age 10 to 14 years,Female
Colorado,Elbert,1771,Age 15 to 19 years,Other
Colorado,Elbert,922,Age 15 to 19 years,Male
Colorado,Elbert,849,Age 15 to 19 years,Female
Colorado,Elbert,1272,Age 20 to 24 years,Other
Colorado,Elbert,663,Age 20 to 24 years,Male
Colorado,Elbert,609,Age 20 to 24 years,Female
Colorado,Elbert,1099,Age 25 to 29 years,Other
Colorado,Elbert,552,Age 25 to 29 years,Male
Colorado,Elbert,547,Age 25 to 29 years,Female
Colorado,Elbert,1224,Age 30 to 34 years,Other
Colorado,Elbert,614,Age 30 to 34 years,Male
Colorado,Elbert,610,Age 30 to 34 years,Female
Colorado,Elbert,1456,Age 35 to 39 years,Other
Colorado,Elbert,730,Age 35 to 39 years,Male
Colorado,Elbert,726,Age 35 to 39 years,Female
Colorado,Elbert,1501,Age 40 to 44 years,Other
Colorado,Elbert,760,Age 40 to 44 years,Male
Colorado,Elbert,741,Age 40 to 44 years,Female
Colorado,Elbert,1944,Age 45 to 49 years,Other
Colorado,Elbert,957,Age 45 to 49 years,Male
Colorado,Elbert,987,Age 45 to 49 years,Female
Colorado,Elbert,2243,Age 50 to 54 years,Other
Colorado,Elbert,1123,Age 50 to 54 years,Male
Colorado,Elbert,1120,Age 50 to 54 years,Female
Colorado,Elbert,2567,Age 55 to 59 years,Other
Colorado,Elbert,1292,Age 55 to 59 years,Male
Colorado,Elbert,1275,Age 55 to 59 years,Female
Colorado,Elbert,2352,Age 60 to 64 years,Other
Colorado,Elbert,1178,Age 60 to 64 years,Male
Colorado,Elbert,1174,Age 60 to 64 years,Female
Colorado,Elbert,1784,Age 65 to 69 years,Other
Colorado,Elbert,883,Age 65 to 69 years,Male
Colorado,Elbert,901,Age 65 to 69 years,Female
Colorado,Elbert,1240,Age 70 to 74 years,Other
Colorado,Elbert,669,Age 70 to 74 years,Male
Colorado,Elbert,571,Age 70 to 74 years,Female
Colorado,Elbert,666,Age 75 to 79 years,Other
Colorado,Elbert,353,Age 75 to 79 years,Male
Colorado,Elbert,313,Age 75 to 79 years,Female
Colorado,Elbert,328,Age 80 to 84 years,Other
Colorado,Elbert,159,Age 80 to 84 years,Male
Colorado,Elbert,169,Age 80 to 84 years,Female
Colorado,Elbert,293,Age 85 years and older,Other
Colorado,Elbert,96,Age 85 years and older,Male
Colorado,Elbert,197,Age 85 years and older,Female
Colorado,Elbert,5718,Under 18 years,Other
Colorado,Elbert,2912,Under 18 years,Male
Colorado,Elbert,2806,Under 18 years,Female
Colorado,Elbert,2913,5 to 13 years,Other
Colorado,Elbert,1514,5 to 13 years,Male
Colorado,Elbert,1399,5 to 13 years,Female
Colorado,Elbert,1576,14 to 17 years,Other
Colorado,Elbert,782,14 to 17 years,Male
Colorado,Elbert,794,14 to 17 years,Female
Colorado,Elbert,16253,18 to 64 years,Other
Colorado,Elbert,8206,18 to 64 years,Male
Colorado,Elbert,8047,18 to 64 years,Female
Colorado,Elbert,1867,18 to 24 years,Other
Colorado,Elbert,1000,18 to 24 years,Male
Colorado,Elbert,867,18 to 24 years,Female
Colorado,Elbert,5280,25 to 44 years,Other
Colorado,Elbert,2656,25 to 44 years,Male
Colorado,Elbert,2624,25 to 44 years,Female
Colorado,Elbert,9106,45 to 64 years,Other
Colorado,Elbert,4550,45 to 64 years,Male
Colorado,Elbert,2160,65 years and over,Male
Colorado,Elbert,4556,45 to 64 years,Female
Colorado,Elbert,4311,65 years and over,Other
Colorado,Elbert,2151,65 years and over,Female
Colorado,Elbert,293,85 years and over,Other
Colorado,Elbert,96,85 years and over,Male
Colorado,Elbert,197,85 years and over,Female
Colorado,Elbert,21370,16 years and over,Other
Colorado,Elbert,10772,16 years and over,Male
Colorado,Elbert,10598,16 years and over,Female
Colorado,Elbert,20564,18 years and over,Other
Colorado,Elbert,10366,18 years and over,Male
Colorado,Elbert,10198,18 years and over,Female
Colorado,Elbert,8323,15 to 44 years,Other
Colorado,Elbert,4241,15 to 44 years,Male
Colorado,Elbert,4082,15 to 44 years,Female
Colorado,Elbert,46,Median age,Other
Colorado,Elbert,46,Median age,Male
Colorado,Elbert,46,Median age,Female
Colorado,El Paso,713856,All Ages,Other
Colorado,El Paso,360720,All Ages,Male
Colorado,El Paso,353136,All Ages,Female
Colorado,El Paso,48160,Age 0 to 4 years,Other
Colorado,El Paso,24685,Age 0 to 4 years,Male
Colorado,El Paso,23475,Age 0 to 4 years,Female
Colorado,El Paso,47614,Age 5 to 9 years,Other
Colorado,El Paso,24307,Age 5 to 9 years,Male
Colorado,El Paso,23307,Age 5 to 9 years,Female
Colorado,El Paso,47944,Age 10 to 14 years,Other
Colorado,El Paso,24407,Age 10 to 14 years,Male
Colorado,El Paso,23537,Age 10 to 14 years,Female
Colorado,El Paso,48585,Age 15 to 19 years,Other
Colorado,El Paso,25699,Age 15 to 19 years,Male
Colorado,El Paso,22886,Age 15 to 19 years,Female
Colorado,El Paso,57873,Age 20 to 24 years,Other
Colorado,El Paso,32799,Age 20 to 24 years,Male
Colorado,El Paso,25074,Age 20 to 24 years,Female
Colorado,El Paso,60508,Age 25 to 29 years,Other
Colorado,El Paso,32314,Age 25 to 29 years,Male
Colorado,El Paso,28194,Age 25 to 29 years,Female
Colorado,El Paso,54224,Age 30 to 34 years,Other
Colorado,El Paso,28137,Age 30 to 34 years,Male
Colorado,El Paso,26087,Age 30 to 34 years,Female
Colorado,El Paso,49072,Age 35 to 39 years,Other
Colorado,El Paso,25065,Age 35 to 39 years,Male
Colorado,El Paso,24007,Age 35 to 39 years,Female
Colorado,El Paso,41733,Age 40 to 44 years,Other
Colorado,El Paso,21181,Age 40 to 44 years,Male
Colorado,El Paso,20552,Age 40 to 44 years,Female
Colorado,El Paso,41994,Age 45 to 49 years,Other
Colorado,El Paso,21035,Age 45 to 49 years,Male
Colorado,El Paso,20959,Age 45 to 49 years,Female
Colorado,El Paso,41370,Age 50 to 54 years,Other
Colorado,El Paso,20082,Age 50 to 54 years,Male
Colorado,El Paso,21288,Age 50 to 54 years,Female
Colorado,El Paso,44588,Age 55 to 59 years,Other
Colorado,El Paso,21612,Age 55 to 59 years,Male
Colorado,El Paso,22976,Age 55 to 59 years,Female
Colorado,El Paso,39128,Age 60 to 64 years,Other
Colorado,El Paso,18579,Age 60 to 64 years,Male
Colorado,El Paso,20549,Age 60 to 64 years,Female
Colorado,El Paso,32065,Age 65 to 69 years,Other
Colorado,El Paso,15132,Age 65 to 69 years,Male
Colorado,El Paso,16933,Age 65 to 69 years,Female
Colorado,El Paso,24414,Age 70 to 74 years,Other
Colorado,El Paso,11356,Age 70 to 74 years,Male
Colorado,El Paso,13058,Age 70 to 74 years,Female
Colorado,El Paso,15118,Age 75 to 79 years,Other
Colorado,El Paso,6718,Age 75 to 79 years,Male
Colorado,El Paso,8400,Age 75 to 79 years,Female
Colorado,El Paso,9916,Age 80 to 84 years,Other
Colorado,El Paso,4109,Age 80 to 84 years,Male
Colorado,El Paso,5807,Age 80 to 84 years,Female
Colorado,El Paso,9550,Age 85 years and older,Other
Colorado,El Paso,3503,Age 85 years and older,Male
Colorado,El Paso,6047,Age 85 years and older,Female
Colorado,El Paso,172064,Under 18 years,Other
Colorado,El Paso,87839,Under 18 years,Male
Colorado,El Paso,84225,Under 18 years,Female
Colorado,El Paso,85996,5 to 13 years,Other
Colorado,El Paso,43779,5 to 13 years,Male
Colorado,El Paso,42217,5 to 13 years,Female
Colorado,El Paso,37908,14 to 17 years,Other
Colorado,El Paso,19375,14 to 17 years,Male
Colorado,El Paso,218666,18 to 64 years,Female
Colorado,El Paso,18533,14 to 17 years,Female
Colorado,El Paso,450729,18 to 64 years,Other
Colorado,El Paso,232063,18 to 64 years,Male
Colorado,El Paso,78112,18 to 24 years,Other
Colorado,El Paso,44058,18 to 24 years,Male
Colorado,El Paso,34054,18 to 24 years,Female
Colorado,El Paso,205537,25 to 44 years,Other
Colorado,El Paso,106697,25 to 44 years,Male
Colorado,El Paso,98840,25 to 44 years,Female
Colorado,El Paso,167080,45 to 64 years,Other
Colorado,El Paso,81308,45 to 64 years,Male
Colorado,El Paso,85772,45 to 64 years,Female
Colorado,El Paso,91063,65 years and over,Other
Colorado,El Paso,40818,65 years and over,Male
Colorado,El Paso,50245,65 years and over,Female
Colorado,El Paso,9550,85 years and over,Other
Colorado,El Paso,3503,85 years and over,Male
Colorado,El Paso,6047,85 years and over,Female
Colorado,El Paso,560602,16 years and over,Other
Colorado,El Paso,282474,16 years and over,Male
Colorado,El Paso,278128,16 years and over,Female
Colorado,El Paso,541792,18 years and over,Other
Colorado,El Paso,272881,18 years and over,Male
Colorado,El Paso,268911,18 years and over,Female
Colorado,El Paso,311995,15 to 44 years,Other
Colorado,El Paso,165195,15 to 44 years,Male
Colorado,El Paso,146800,15 to 44 years,Female
Colorado,El Paso,34,Median age,Other
Colorado,El Paso,33,Median age,Male
Colorado,El Paso,36,Median age,Female
Colorado,Fremont,48021,All Ages,Other
Colorado,Fremont,27722,All Ages,Male
Colorado,Fremont,20299,All Ages,Female
Colorado,Fremont,2048,Age 0 to 4 years,Other
Colorado,Fremont,1084,Age 0 to 4 years,Male
Colorado,Fremont,964,Age 0 to 4 years,Female
Colorado,Fremont,2084,Age 5 to 9 years,Other
Colorado,Fremont,1031,Age 5 to 9 years,Male
Colorado,Fremont,1053,Age 5 to 9 years,Female
Colorado,Fremont,2290,Age 10 to 14 years,Other
Colorado,Fremont,1157,Age 10 to 14 years,Male
Colorado,Fremont,1133,Age 10 to 14 years,Female
Colorado,Fremont,2227,Age 15 to 19 years,Other
Colorado,Fremont,1180,Age 15 to 19 years,Male
Colorado,Fremont,1047,Age 15 to 19 years,Female
Colorado,Fremont,2371,Age 20 to 24 years,Other
Colorado,Fremont,1577,Age 20 to 24 years,Male
Colorado,Fremont,794,Age 20 to 24 years,Female
Colorado,Fremont,3486,Age 25 to 29 years,Other
Colorado,Fremont,2467,Age 25 to 29 years,Male
Colorado,Fremont,1019,Age 25 to 29 years,Female
Colorado,Fremont,3456,Age 30 to 34 years,Other
Colorado,Fremont,2425,Age 30 to 34 years,Male
Colorado,Fremont,1031,Age 30 to 34 years,Female
Colorado,Fremont,3385,Age 35 to 39 years,Other
Colorado,Fremont,2330,Age 35 to 39 years,Male
Colorado,Fremont,1055,Age 35 to 39 years,Female
Colorado,Fremont,2930,Age 40 to 44 years,Other
Colorado,Fremont,1981,Age 40 to 44 years,Male
Colorado,Fremont,949,Age 40 to 44 years,Female
Colorado,Fremont,3133,Age 45 to 49 years,Other
Colorado,Fremont,2021,Age 45 to 49 years,Male
Colorado,Fremont,1112,Age 45 to 49 years,Female
Colorado,Fremont,3112,Age 50 to 54 years,Other
Colorado,Fremont,1842,Age 50 to 54 years,Male
Colorado,Fremont,1270,Age 50 to 54 years,Female
Colorado,Fremont,3564,Age 55 to 59 years,Other
Colorado,Fremont,1790,Age 55 to 59 years,Male
Colorado,Fremont,1774,Age 55 to 59 years,Female
Colorado,Fremont,3533,Age 60 to 64 years,Other
Colorado,Fremont,1766,Age 60 to 64 years,Male
Colorado,Fremont,1767,Age 60 to 64 years,Female
Colorado,Fremont,3433,Age 65 to 69 years,Other
Colorado,Fremont,1743,Age 65 to 69 years,Male
Colorado,Fremont,1690,Age 65 to 69 years,Female
Colorado,Fremont,2692,Age 70 to 74 years,Other
Colorado,Fremont,1312,Age 70 to 74 years,Male
Colorado,Fremont,1380,Age 70 to 74 years,Female
Colorado,Fremont,1913,Age 75 to 79 years,Other
Colorado,Fremont,935,Age 75 to 79 years,Male
Colorado,Fremont,978,Age 75 to 79 years,Female
Colorado,Fremont,1228,Age 80 to 84 years,Other
Colorado,Fremont,625,Age 80 to 84 years,Male
Colorado,Fremont,603,Age 80 to 84 years,Female
Colorado,Fremont,1136,Age 85 years and older,Other
Colorado,Fremont,456,Age 85 years and older,Male
Colorado,Fremont,680,Age 85 years and older,Female
Colorado,Fremont,7839,Under 18 years,Other
Colorado,Fremont,3996,Under 18 years,Male
Colorado,Fremont,3843,Under 18 years,Female
Colorado,Fremont,3919,5 to 13 years,Other
Colorado,Fremont,1957,5 to 13 years,Male
Colorado,Fremont,1962,5 to 13 years,Female
Colorado,Fremont,1872,14 to 17 years,Other
Colorado,Fremont,955,14 to 17 years,Male
Colorado,Fremont,917,14 to 17 years,Female
Colorado,Fremont,29780,18 to 64 years,Other
Colorado,Fremont,18655,18 to 64 years,Male
Colorado,Fremont,11125,18 to 64 years,Female
Colorado,Fremont,13257,25 to 44 years,Other
Colorado,Fremont,3181,18 to 24 years,Other
Colorado,Fremont,2033,18 to 24 years,Male
Colorado,Fremont,1148,18 to 24 years,Female
Colorado,Fremont,9203,25 to 44 years,Male
Colorado,Fremont,4054,25 to 44 years,Female
Colorado,Fremont,13342,45 to 64 years,Other
Colorado,Fremont,7419,45 to 64 years,Male
Colorado,Fremont,5923,45 to 64 years,Female
Colorado,Fremont,10402,65 years and over,Other
Colorado,Fremont,5071,65 years and over,Male
Colorado,Fremont,5331,65 years and over,Female
Colorado,Fremont,1136,85 years and over,Other
Colorado,Fremont,456,85 years and over,Male
Colorado,Fremont,680,85 years and over,Female
Colorado,Fremont,41137,16 years and over,Other
Colorado,Fremont,24214,16 years and over,Male
Colorado,Fremont,16923,16 years and over,Female
Colorado,Fremont,40182,18 years and over,Other
Colorado,Fremont,23726,18 years and over,Male
Colorado,Fremont,16456,18 years and over,Female
Colorado,Fremont,17855,15 to 44 years,Other
Colorado,Fremont,11960,15 to 44 years,Male
Colorado,Fremont,5895,15 to 44 years,Female
Colorado,Fremont,45,Median age,Other
Colorado,Fremont,42,Median age,Male
Colorado,Fremont,50,Median age,Female
Colorado,Garfield,59770,All Ages,Other
Colorado,Garfield,30533,All Ages,Male
Colorado,Garfield,29237,All Ages,Female
Colorado,Garfield,4102,Age 0 to 4 years,Other
Colorado,Garfield,2035,Age 0 to 4 years,Male
Colorado,Garfield,2067,Age 0 to 4 years,Female
Colorado,Garfield,4232,Age 5 to 9 years,Other
Colorado,Garfield,2177,Age 5 to 9 years,Male
Colorado,Garfield,2055,Age 5 to 9 years,Female
Colorado,Garfield,4247,Age 10 to 14 years,Other
Colorado,Garfield,2162,Age 10 to 14 years,Male
Colorado,Garfield,2085,Age 10 to 14 years,Female
Colorado,Garfield,3899,Age 15 to 19 years,Other
Colorado,Garfield,2031,Age 15 to 19 years,Male
Colorado,Garfield,1868,Age 15 to 19 years,Female
Colorado,Garfield,3382,Age 20 to 24 years,Other
Colorado,Garfield,1801,Age 20 to 24 years,Male
Colorado,Garfield,1581,Age 20 to 24 years,Female
Colorado,Garfield,4012,Age 25 to 29 years,Other
Colorado,Garfield,2103,Age 25 to 29 years,Male
Colorado,Garfield,1909,Age 25 to 29 years,Female
Colorado,Garfield,4262,Age 30 to 34 years,Other
Colorado,Garfield,2219,Age 30 to 34 years,Male
Colorado,Garfield,2043,Age 30 to 34 years,Female
Colorado,Garfield,4393,Age 35 to 39 years,Other
Colorado,Garfield,2302,Age 35 to 39 years,Male
Colorado,Garfield,2091,Age 35 to 39 years,Female
Colorado,Garfield,3927,Age 40 to 44 years,Other
Colorado,Garfield,2031,Age 40 to 44 years,Male
Colorado,Garfield,1896,Age 40 to 44 years,Female
Colorado,Garfield,3935,Age 45 to 49 years,Other
Colorado,Garfield,2052,Age 45 to 49 years,Male
Colorado,Garfield,1883,Age 45 to 49 years,Female
Colorado,Garfield,3691,Age 50 to 54 years,Other
Colorado,Garfield,1872,Age 50 to 54 years,Male
Colorado,Garfield,1819,Age 50 to 54 years,Female
Colorado,Garfield,4033,Age 55 to 59 years,Other
Colorado,Garfield,2021,Age 55 to 59 years,Male
Colorado,Garfield,2012,Age 55 to 59 years,Female
Colorado,Garfield,3797,Age 60 to 64 years,Other
Colorado,Garfield,1902,Age 60 to 64 years,Male
Colorado,Garfield,1895,Age 60 to 64 years,Female
Colorado,Garfield,3183,Age 65 to 69 years,Other
Colorado,Garfield,1648,Age 65 to 69 years,Male
Colorado,Garfield,1535,Age 65 to 69 years,Female
Colorado,Garfield,1979,Age 70 to 74 years,Other
Colorado,Garfield,988,Age 70 to 74 years,Male
Colorado,Garfield,991,Age 70 to 74 years,Female
Colorado,Garfield,1226,Age 75 to 79 years,Other
Colorado,Garfield,595,Age 75 to 79 years,Male
Colorado,Garfield,631,Age 75 to 79 years,Female
Colorado,Garfield,722,Age 80 to 84 years,Other
Colorado,Garfield,320,Age 80 to 84 years,Male
Colorado,Garfield,402,Age 80 to 84 years,Female
Colorado,Garfield,748,Age 85 years and older,Other
Colorado,Garfield,274,Age 85 years and older,Male
Colorado,Garfield,474,Age 85 years and older,Female
Colorado,Garfield,15072,Under 18 years,Other
Colorado,Garfield,7678,Under 18 years,Male
Colorado,Garfield,7394,Under 18 years,Female
Colorado,Garfield,7645,5 to 13 years,Other
Colorado,Garfield,3919,5 to 13 years,Male
Colorado,Garfield,3726,5 to 13 years,Female
Colorado,Garfield,3325,14 to 17 years,Other
Colorado,Garfield,1724,14 to 17 years,Male
Colorado,Garfield,1601,14 to 17 years,Female
